Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist,energy_dance,happy_dance,energy_loudness,acoustic_energy,dance_tempo,happiness_score,dancefloor_potential,chill_factor,energy_level,dance_category,tempo_category,mood,speech_to_music_ratio,energy_acoustic_ratio
350,0.371,0.837,245581,0.492,0.0401,0,0.102,-7.792,1,0.354,85.951,4.0,0.407,1,It's Strange (feat. K.Flay),Louis The Child,0.411804,0.340659,-3.8336639999999997,0.182532,71.94098699999999,0.4365,0.5170490186930422,0.36909027142421474,Medium,Very_Danceable,Slow,Neutral,8.613138686131387,1.3225806451612903
351,0.0124,0.612,231765,0.858,0.0,7,0.0984,-5.437,0,0.0478,145.306,4.0,0.451,1,Make Them Gold,CHVRCHES,0.525096,0.276012,-4.6649460000000005,0.0106392,88.927272,0.5253,0.6794322882647507,0.1036167124123208,High,Moderate,Very_Fast,Neutral,47.800000000000004,64.02985074626866
352,0.19,0.63,348742,0.671,0.753,6,0.466,-7.727,0,0.0602,96.478,4.0,0.142,1,Don't Mean A Thing,Lapalux,0.42273000000000005,0.08946,-5.184817000000001,0.12749000000000002,60.78113999999999,0.29100000000000004,0.5281796678174863,0.24842950086408452,Medium,Moderate,Medium,Sad,0.07984084880636605,3.513089005235602
353,0.0953,0.614,237073,0.858,0.0559,6,0.125,-7.068,0,0.097,164.025,4.0,0.477,1,White Lies - The Soundmen Remix,Max Frost,0.526812,0.29287799999999997,-6.064343999999999,0.08176739999999999,100.71135,0.49785,0.7164877919815869,0.14783030395445765,High,Moderate,Very_Fast,Neutral,1.7047451669595783,8.909657320872274
354,0.27,0.446,259765,0.89,0.661,7,0.451,-7.974,1,0.0308,170.002,4.0,0.503,1,Sophia So Far,Goodnight Radio,0.39694,0.224338,-7.09686,0.2403,75.820892,0.3395,0.6827734596124538,0.2046070956592457,High,Moderate,Very_Fast,Neutral,0.04652567975830816,3.284132841328413
355,0.0846,0.481,263187,0.851,0.907,7,0.178,-4.528,1,0.127,174.144,4.0,0.852,1,Nimble Girl,Hotel Eden,0.409331,0.40981199999999995,-3.8533279999999994,0.07199459999999999,83.763264,0.6242,0.6894919753662405,0.12077609027142418,High,Moderate,Very_Fast,Happy,0.13986784140969163,9.94158878504673
356,0.00855,0.293,202160,0.792,0.0111,7,0.133,-3.747,1,0.0363,161.933,4.0,0.696,1,Grinder,Gary Clark Jr.,0.23205599999999998,0.20392799999999997,-2.9676240000000003,0.006771600000000001,47.446369,0.49022499999999997,0.583421044446518,0.1071533445156043,High,Not_Danceable,Very_Fast,Happy,3.0,82.93193717277488
357,0.128,0.889,272720,0.597,0.0004,9,0.0924,-7.301,0,0.374,119.999,4.0,0.261,1,Choices (Yup),E-40,0.530733,0.232029,-4.358697,0.076416,106.67911099999999,0.5109999999999999,0.6355700289260054,0.24809891227000103,Medium,Very_Danceable,Medium,Sad,267.14285714285717,4.627906976744185
358,0.088,0.673,347613,0.857,0.0108,4,0.0754,-7.493,0,0.0422,109.99,4.0,0.457,1,Two Brothers,Hanni El Khatib,0.5767610000000001,0.30756100000000003,-6.421501,0.075416,74.02327,0.521,0.630779680258779,0.15005072684761614,High,Moderate,Medium,Neutral,3.5762711864406778,9.629213483146067
359,0.0406,0.536,238893,0.922,8.92e-05,2,0.214,-6.247,1,0.0667,121.977,4.0,0.368,1,Walkabout (W/ Noah Lennox),Atlas Sound,0.4941920000000001,0.197248,-5.759734,0.0374332,65.379672,0.43170000000000003,0.6300818326024075,0.09991759682830126,High,Moderate,Fast,Neutral,61.23760558207859,22.16346153846154
360,0.0377,0.575,215973,0.691,0.563,5,0.0657,-7.595,0,0.0301,131.588,4.0,0.718,1,Ferus Gallery,Allah-Las,0.39732499999999993,0.41284999999999994,-5.248144999999999,0.026050699999999996,75.66309999999999,0.6276499999999999,0.5847651550496097,0.18965429500864084,Medium,Moderate,Fast,Happy,0.053368794326241135,17.85529715762274
361,0.021,0.571,237680,0.719,0.0,11,0.458,-7.206,0,0.0378,80.694,4.0,0.538,1,Everybody Loves The Sunshine,Roy Ayers Ubiquity,0.41054899999999994,0.30719799999999997,-5.181114,0.015099,46.076274,0.544,0.49382966315200155,0.1707998373487852,High,Moderate,Slow,Neutral,37.8,32.68181818181818
362,0.0466,0.784,252663,0.803,1.57e-05,9,0.0773,-3.458,0,0.0597,111.044,4.0,0.79,1,Number One,Tuxedo,0.6295520000000001,0.61936,-2.7767740000000005,0.0374198,87.058496,0.7637,0.6518286056421263,0.11323212361492319,High,Very_Danceable,Medium,Happy,58.77719799153294,16.869747899159663
363,0.16,0.746,179091,0.682,0.0,7,0.177,-6.353,1,0.117,98.977,4.0,0.836,1,Sick Beat,Kero Kero Bonito,0.508772,0.623656,-4.332746,0.10912000000000001,73.836842,0.711,0.5753709371403689,0.22079516112635966,Medium,Very_Danceable,Medium,Happy,117.0,4.236024844720497
364,0.00266,0.444,217733,0.498,0.0299,2,0.135,-7.631,1,0.199,119.914,4.0,0.294,1,She a Go (feat. Spinn & Taso),DJ Rashad,0.221112,0.13053599999999999,-3.8002380000000002,0.00132468,53.241816,0.36767,0.4540714596746602,0.24267359357527699,Medium,Moderate,Medium,Sad,6.440129449838188,136.0655737704918
365,0.0833,0.736,218312,0.882,0.000349,11,0.354,-4.285,0,0.0398,126.012,4.0,0.512,1,Lost You,Zeds Dead,0.649152,0.376832,-3.77937,0.0734706,92.744832,0.58235,0.6912590121613635,0.1075391582799634,High,Very_Danceable,Fast,Neutral,29.503335804299486,10.462633451957295
366,0.445,0.915,183159,0.54,3.63e-05,7,0.11,-6.578,1,0.0661,100.039,4.0,0.113,1,Norf Norf,Vince Staples,0.49410000000000004,0.103395,-3.5521200000000004,0.2403,91.535685,0.2915,0.5864354141395292,0.3654157771678357,Medium,Very_Danceable,Medium,Sad,63.784618353758574,1.2107623318385652
367,0.304,0.75,229588,0.835,0.0,4,0.165,-7.882,1,0.152,127.026,4.0,0.504,1,Eleven 11: / 11,Rob Curly,0.62625,0.378,-6.5814699999999995,0.25384,95.2695,0.475,0.6822301794656465,0.2333385178408051,High,Very_Danceable,Fast,Neutral,152.0,2.737704918032787
368,0.109,0.632,197963,0.519,0.0,1,0.122,-7.207,1,0.0265,99.999,4.0,0.602,1,Buffalo,Toro y Moi,0.328008,0.38046399999999997,-3.740433,0.056571,63.199368,0.5625,0.48502432272713136,0.26681000304971025,Medium,Moderate,Medium,Neutral,26.5,4.718181818181819
369,0.0152,0.814,234640,0.83,0.36,10,0.0899,-5.766,0,0.0822,124.998,4.0,0.287,1,Talk About,Les Sins,0.6756199999999999,0.23361799999999996,-4.78578,0.012615999999999999,101.748372,0.5428999999999999,0.6979545115237474,0.11722789468333839,High,Very_Danceable,Fast,Sad,0.22770083102493074,51.23456790123457
370,0.273,0.893,142012,0.378,0.0,9,0.141,-7.324,1,0.305,119.969,4.0,0.642,1,Probably Nu It,Tree,0.337554,0.573306,-2.768472,0.10319400000000001,107.132317,0.631,0.5638450437000404,0.3696660567246111,Medium,Very_Danceable,Medium,Neutral,305.0,1.3795620437956204
371,0.0146,0.823,274320,0.768,1.03e-06,11,0.127,-6.21,1,0.0819,115.021,4.0,0.207,1,Mamacita,Travis Scott,0.632064,0.17036099999999998,-4.76928,0.0112128,94.662283,0.5077,0.660893035986439,0.14220813256074002,High,Very_Danceable,Medium,Sad,81.81572979830774,49.23076923076923
372,0.0573,0.639,284080,0.749,0.0294,1,0.153,-5.916,0,0.0468,84.452,4.0,0.553,1,Star,Gary Clark Jr.,0.478611,0.35336700000000004,-4.431084,0.042917699999999996,53.964828,0.5673500000000001,0.5338017013467699,0.15978608315543355,High,Moderate,Slow,Neutral,1.5394736842105263,12.847341337907377
373,0.726,0.49,289307,0.376,2.54e-05,11,0.0849,-13.463,0,0.0433,182.969,4.0,0.107,1,Gooey,Glass Animals,0.18424,0.05243,-5.062088,0.272976,89.65481,-0.0645,0.5513140182264937,0.5837399613703366,Medium,Moderate,Very_Fast,Sad,42.227423444509455,0.517193947730399
374,0.0487,0.289,273000,0.523,0.000293,6,0.0561,-9.531,1,0.0488,145.556,4.0,0.366,1,Walk On By - Single Version,Isaac Hayes,0.151147,0.10577399999999999,-4.984713,0.025470100000000002,42.065684,0.30315000000000003,0.46058494292557,0.26900175866625997,Medium,Not_Danceable,Very_Fast,Neutral,37.74168600154679,10.523138832997988
375,0.111,0.615,196817,0.781,0.0,5,0.373,-4.838,0,0.203,105.967,4.0,0.664,1,Omen - Radio Edit,Disclosure,0.480315,0.40836,-3.7784780000000002,0.086691,65.169705,0.584,0.5782924947902087,0.15606079089153194,High,Moderate,Medium,Neutral,203.0,6.973214285714286
376,0.0207,0.808,292373,0.41,0.364,9,0.0769,-12.428,1,0.0658,122.663,4.0,0.752,1,Champagne Coast,Blood Orange,0.33128,0.607616,-5.09548,0.008487,99.111704,0.7696500000000001,0.5514153836583621,0.32678512757954664,Medium,Very_Danceable,Fast,Happy,0.18027397260273972,18.89400921658986
377,0.102,0.775,423747,0.528,0.582,9,0.233,-7.756,1,0.0441,94.967,4.0,0.961,1,Running Back To You,The Juan Maclean,0.4092,0.744775,-4.095168,0.053856,73.599425,0.817,0.5259090230474947,0.26705763952424516,Medium,Very_Danceable,Medium,Happy,0.07564322469982848,5.12621359223301
378,0.00757,0.393,261187,0.838,0.145,9,0.223,-3.815,1,0.0985,142.019,4.0,0.474,1,BKNY,Fat Tony,0.329334,0.186282,-3.19697,0.00634366,55.813467,0.429715,0.5933758514509657,0.0921846121785097,High,Not_Danceable,Very_Fast,Neutral,0.6746575342465754,97.78296382730453
379,0.01,0.449,191425,0.416,0.122,0,0.0778,-5.571,1,0.0608,140.804,3.0,0.118,1,Pains,Silk Rhodes,0.186784,0.052982,-2.3175359999999996,0.00416,63.220996,0.27849999999999997,0.46901394979938416,0.2515122496696147,Medium,Moderate,Very_Fast,Sad,0.4943089430894309,37.81818181818182
380,2.24e-05,0.595,224094,0.549,0.835,4,0.274,-10.41,0,0.0339,122.199,4.0,0.131,1,Night Drive,Part Time,0.32665500000000003,0.077945,-5.715090000000001,1.22976e-05,72.708405,0.3629888,0.5258467232745483,0.25304487644607093,Medium,Moderate,Fast,Sad,0.04055023923444976,536.9718309859156
381,0.038,0.728,176675,0.62,0.0,2,0.342,-7.533,1,0.0434,81.998,4.0,0.904,1,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,0.45136,0.658112,-4.67046,0.023559999999999998,59.694544,0.797,0.5156979098628347,0.21279068821795258,Medium,Very_Danceable,Slow,Happy,43.4,15.897435897435898
382,0.765,0.561,213786,0.896,0.685,2,0.124,-4.903,1,0.0528,86.808,4.0,0.654,1,Indian Food,Dumbo Gets Mad,0.5026560000000001,0.36689400000000005,-4.393088,0.68544,48.69928800000001,0.22500000000000003,0.561381652203664,0.33638822811832875,High,Moderate,Slow,Neutral,0.07696793002915452,1.1697127937336815
383,0.775,0.758,216234,0.343,0.0,1,0.11,-9.044,0,0.0402,99.995,4.0,0.218,1,Childs Play (feat. Chance the Rapper),SZA,0.259994,0.165244,-3.1020920000000003,0.26582500000000003,75.79621,0.10049999999999998,0.46834988025255825,0.5661510623157466,Medium,Very_Danceable,Medium,Sad,40.199999999999996,0.44201030927835055
384,0.000429,0.782,351707,0.938,0.121,10,0.118,-8.692,0,0.05,118.086,4.0,0.872,1,Lets Start the Dance,Bohannon,0.733516,0.6819040000000001,-8.153096,0.000402402,92.343252,0.8267855,0.7098512487947498,0.10604906892345227,High,Very_Danceable,Medium,Happy,0.4098360655737705,656.403079076277
385,0.323,0.839,369067,0.48,0.0505,6,0.0758,-12.223,1,0.113,120.973,4.0,0.45,1,Rollerskate,Matias Aguayo,0.40271999999999997,0.37755,-5.86704,0.15504,101.496347,0.483,0.5817967714845572,0.40213449222323877,Medium,Very_Danceable,Fast,Neutral,2.1941747572815533,1.4814814814814814
386,0.0301,0.226,247027,0.261,0.0677,2,0.0628,-11.276,1,0.0339,108.915,4.0,0.0795,1,Outro,M83,0.058986000000000004,0.017967,-2.943036,0.0078561,24.614790000000003,0.1377,0.2810232652172561,0.3678742401138558,Low,Not_Danceable,Medium,Sad,0.4934497816593887,8.392282958199358
387,0.268,0.763,322093,0.623,4.37e-06,2,0.0768,-6.128,1,0.179,115.032,4.0,0.369,1,Grindin’ My Whole Life,HS87,0.475349,0.281547,-3.8177440000000002,0.166964,87.76941599999999,0.43200000000000005,0.5925810861248485,0.2741745450848836,Medium,Very_Danceable,Medium,Neutral,178.22117347192764,2.315985130111524
388,0.0626,0.858,254920,0.717,0.243,0,0.216,-8.734,1,0.0995,120.004,4.0,0.593,1,Slyd,!!!,0.615186,0.508794,-6.262277999999999,0.0448842,102.963432,0.6942,0.6652464153525551,0.2008663616956389,High,Very_Danceable,Fast,Neutral,0.4077868852459017,11.273584905660377
389,0.000239,0.329,255413,0.814,0.0944,7,0.0936,-6.005,1,0.0674,120.462,4.0,0.403,1,The Moment,Tame Impala,0.267806,0.132587,-4.88807,0.000194546,39.631998,0.3658805,0.5221367453578427,0.12000383053776557,High,Not_Danceable,Fast,Neutral,0.7064989517819706,656.9814366424536
390,0.317,0.727,197133,0.599,0.0,1,0.219,-6.941,1,0.327,167.909,3.0,0.381,1,R.I.C.O. (feat. Drake),Meek Mill,0.43547299999999994,0.276987,-4.157659,0.189883,122.06984299999999,0.3955000000000001,0.675371434792075,0.306772593270306,Medium,Very_Danceable,Very_Fast,Neutral,327.0,1.8836477987421383
391,0.00605,0.318,182987,0.975,0.832,9,0.345,-4.211,1,0.0916,174.205,4.0,0.683,1,Black And White,Parquet Courts,0.31005,0.21719400000000003,-4.1057250000000005,0.0058987499999999995,55.39719,0.49747500000000006,0.6766105564368138,0.05003689641150755,High,Not_Danceable,Very_Fast,Happy,0.1099639855942377,138.29787234042553
392,0.0818,0.61,290667,0.791,0.0,2,0.0847,-10.918,0,0.101,85.338,4.0,0.938,1,Never Never Gonna Give Ya Up,Barry White,0.48251,0.5721799999999999,-8.636137999999999,0.0647038,52.05618,0.7331,0.5398573761313801,0.20480158584934427,High,Moderate,Slow,Happy,101.0,9.553140096618359
393,0.0021,0.646,219754,0.892,0.00626,10,0.117,-5.015,1,0.0331,119.998,4.0,0.935,1,Wait & See,Holy Ghost!,0.5762320000000001,0.60401,-4.47338,0.0018732,77.518708,0.78945,0.6529014183073621,0.08456011995527091,High,Moderate,Medium,Happy,4.559228650137741,287.741935483871
394,0.016,0.79,233813,0.616,0.13,0,0.136,-7.081,1,0.0388,111.038,4.0,0.373,1,Wait for a Minute,tUnE-yArDs,0.48664,0.29467,-4.361896,0.009856,87.72002,0.5735,0.5914836085969333,0.202195791399817,Medium,Very_Danceable,Medium,Neutral,0.2961832061068702,36.23529411764706
395,0.0385,0.484,205500,0.492,0.66,7,0.111,-9.297,1,0.0326,76.467,4.0,0.193,1,5ft7,Tonstartssbandht,0.23812799999999998,0.093412,-4.574124,0.018942,37.010028,0.31925000000000003,0.3809459114802028,0.2735563179831249,Medium,Moderate,Slow,Sad,0.04931921331316187,12.455696202531644
396,0.304,0.785,373243,0.573,0.403,5,0.0824,-9.082,0,0.0416,126.465,4.0,0.626,1,200 Press,James Blake,0.44980499999999995,0.49141,-5.2039860000000004,0.17419199999999999,99.27502500000001,0.5535,0.6054729557401014,0.332870692284233,Medium,Very_Danceable,Fast,Neutral,0.10297029702970296,1.8786885245901639
397,0.113,0.715,329169,0.64,0.0418,2,0.0848,-7.168,1,0.0317,113.507,4.0,0.398,1,Huarache Lights,Hot Chip,0.4576,0.28457,-4.5875200000000005,0.07232000000000001,81.157505,0.5,0.5792832260271842,0.22741354071363218,Medium,Very_Danceable,Medium,Neutral,0.7406542056074766,5.614035087719298
398,0.0414,0.811,312360,0.635,0.142,7,0.204,-8.394,1,0.0971,137.595,4.0,0.752,1,Leave House,Caribou,0.514985,0.6098720000000001,-5.33019,0.026289,111.589545,0.7608,0.6564424745731082,0.21767669004777876,Medium,Very_Danceable,Fast,Happy,0.6790209790209791,14.976415094339623
399,0.704,0.597,318261,0.721,0.0119,0,0.188,-9.433,1,0.0377,110.761,4.0,0.854,1,"Sweet Power, Your Embrace",James Mason,0.43043699999999996,0.509838,-6.801193,0.5075839999999999,66.12431699999999,0.37350000000000005,0.5616118005660788,0.42043885330893566,High,Moderate,Medium,Happy,2.922480620155038,1.022695035460993
400,0.785,0.6,299711,0.413,0.0289,7,0.109,-9.572,1,0.0258,93.618,4.0,0.0768,1,Hunger Of The Pine,alt-J,0.24779999999999996,0.046079999999999996,-3.9532359999999995,0.324205,56.17079999999999,-0.05410000000000004,0.4266199651643805,0.5515185524041882,Medium,Moderate,Medium,Sad,0.862876254180602,0.5254452926208651
401,0.629,0.811,141000,0.461,1.4e-05,9,0.0767,-10.829,1,0.264,75.286,4.0,0.72,1,Money Money,Horace Andy,0.37387100000000006,0.58392,-4.9921690000000005,0.28996900000000003,61.056946,0.45100000000000007,0.47731677086249263,0.4962968384670123,Medium,Very_Danceable,Slow,Happy,260.35502958579883,0.7317460317460318
402,0.0167,0.797,211882,0.961,0.919,10,0.107,-8.083,0,0.0677,128.015,4.0,0.355,1,Symptom - Original Mix,Deapmash,0.765917,0.282935,-7.7677629999999995,0.0160487,102.02795499999999,0.5676500000000001,0.7418194146371807,0.09761515706007927,High,Very_Danceable,Fast,Neutral,0.07358695652173912,54.29378531073446
403,0.391,0.799,157068,0.657,3.16e-06,3,0.0763,-5.293,1,0.0377,141.655,4.0,0.956,1,I'll Do a Little Bit More,The Olympics,0.524943,0.763844,-3.477501,0.25688700000000003,113.18234500000001,0.6819999999999999,0.6676682529314796,0.29535285147910945,Medium,Very_Danceable,Very_Fast,Happy,37.5812432712628,1.6760204081632653
404,0.0301,0.769,703107,0.514,0.016,9,0.0394,-14.157,1,0.052,119.674,4.0,0.719,1,Who Is He And What Is He To You,Creative Source,0.395266,0.552911,-7.2766980000000006,0.0154714,92.029306,0.72895,0.5672715778669404,0.3128282911456745,Medium,Very_Danceable,Medium,Happy,3.0588235294117645,16.527331189710612
405,0.27,0.865,462467,0.896,0.0488,3,0.0676,-7.031,0,0.0623,111.457,4.0,0.939,1,Bustin' Loose,Chuck Brown and the Soul Searchers,0.7750400000000001,0.8122349999999999,-6.299776,0.24192000000000002,96.410305,0.7669999999999999,0.7106314578084664,0.1930208396868964,High,Very_Danceable,Medium,Happy,1.251004016064257,3.306273062730627
406,0.107,0.826,253747,0.751,7.71e-05,10,0.0596,-9.621,0,0.0564,105.909,4.0,0.919,1,I Wish,Stevie Wonder,0.6203259999999999,0.759094,-7.225371,0.080357,87.480834,0.8190000000000001,0.6385130789088986,0.21335000508285049,High,Very_Danceable,Medium,Happy,52.36282610713953,6.953703703703704
407,0.96,0.508,250533,0.325,0.00259,2,0.188,-11.627,1,0.037,92.187,4.0,0.271,1,Baby,Donnie & Joe Emerson,0.1651,0.137668,-3.7787750000000004,0.312,46.830996,-0.09049999999999997,0.3638381698858511,0.6600757344718918,Medium,Moderate,Medium,Sad,10.30640668523677,0.3381893860561915
408,0.124,0.85,311120,0.818,0.00135,0,0.349,-8.623,1,0.0904,105.266,4.0,0.845,1,More Bounce To The Ounce,Zapp,0.6952999999999999,0.7182499999999999,-7.053613999999999,0.101432,89.4761,0.7854999999999999,0.6675964511212715,0.18653796889295515,High,Very_Danceable,Medium,Happy,38.46808510638297,6.544
409,0.0245,0.819,302000,0.684,0.358,2,0.115,-6.97,1,0.0599,130.268,4.0,0.84,1,Outlaw,War,0.560196,0.6879599999999999,-4.76748,0.016758000000000002,106.68949199999999,0.8172499999999999,0.661199138440484,0.1812340652637999,Medium,Very_Danceable,Fast,Happy,0.1668523676880223,26.823529411764707
410,0.0194,0.896,474040,0.482,0.033,0,0.0273,-8.35,1,0.127,112.0,4.0,0.847,1,Walking Into Sunshine,Central Line,0.431872,0.758912,-4.024699999999999,0.0093508,100.352,0.8617999999999999,0.5840203570650991,0.260896065873742,Medium,Very_Danceable,Medium,Happy,3.7352941176470584,23.627450980392155
411,0.0129,0.401,592920,0.661,7.72e-05,5,0.791,-6.111,0,0.0462,107.998,4.0,0.173,1,Pyramids,Frank Ocean,0.26506100000000005,0.069373,-4.039371,0.0085269,43.30719800000001,0.28055,0.4709073279213711,0.17630172816915723,Medium,Moderate,Medium,Sad,42.88897140735239,47.55395683453238
412,0.0106,0.346,301867,0.808,0.685,11,0.247,-5.791,0,0.0302,219.331,4.0,0.711,1,Lazuli,Beach House,0.279568,0.24600599999999997,-4.679128,0.008564800000000001,75.88852599999998,0.5232,0.718,0.12328203720646534,High,Not_Danceable,,Happy,0.04402332361516035,69.65517241379311
413,0.115,0.697,251267,0.529,0.901,2,0.0895,-8.838,1,0.0338,155.974,4.0,0.483,1,Oblivion,Grimes,0.368713,0.336651,-4.675301999999999,0.06083500000000001,108.71387799999998,0.5325,0.6188370346178967,0.2820569279251804,Medium,Moderate,Very_Fast,Neutral,0.037472283813747224,4.560344827586207
414,0.195,0.605,209573,0.732,0.0135,6,0.246,-5.643,0,0.15,195.978,4.0,0.136,1,Obedear,Purity Ring,0.44286,0.08228,-4.130675999999999,0.14274,118.56669000000001,0.273,0.7336028894902181,0.2085775134695537,High,Moderate,Very_Fast,Sad,10.344827586206897,3.7346938775510203
415,0.034,0.691,425320,0.71,0.00225,10,0.0903,-6.351,0,0.0322,118.006,4.0,0.334,1,Flutes,Hot Chip,0.49060999999999994,0.230794,-4.5092099999999995,0.02414,81.54214599999999,0.49549999999999994,0.6033623993032875,0.16944149639117614,High,Moderate,Medium,Neutral,9.907692307692308,20.28571428571428
416,0.0079,0.428,316444,0.74,0.935,0,0.0985,-10.026,1,0.0588,134.981,4.0,0.0576,1,Club Rez,Girl Unit,0.31672,0.0246528,-7.419239999999999,0.0058460000000000005,57.771868,0.23884999999999998,0.5586943174395819,0.18810044729084072,High,Moderate,Fast,Sad,0.06282051282051282,83.14606741573031
417,0.00525,0.555,263213,0.612,0.0,4,0.346,-7.841,0,0.0353,100.036,4.0,0.319,1,Cry Like A Ghost,Passion Pit,0.33966,0.177045,-4.798692,0.003213,55.519980000000004,0.43437500000000007,0.4904295822835993,0.2076717241028769,Medium,Moderate,Medium,Sad,35.3,97.91999999999999
418,0.482,0.732,167547,0.468,0.809,9,0.371,-13.662,0,0.0409,118.994,4.0,0.191,1,Chained,The xx,0.342576,0.139812,-6.393816000000001,0.225576,87.103608,0.22050000000000003,0.5382830238561787,0.47376293585442714,Medium,Very_Danceable,Medium,Sad,0.050493827160493825,0.968944099378882
419,0.0124,0.633,284925,0.926,0.689,1,0.156,-4.056,1,0.0404,152.032,4.0,0.512,1,Disparate Youth,Santigold,0.5861580000000001,0.324096,-3.755856,0.0114824,96.23625600000001,0.5663,0.7221739759260988,0.06691121276812033,High,Moderate,Very_Fast,Neutral,0.05855072463768116,69.10447761194031
420,0.000199,0.284,141813,0.961,0.0,9,0.365,-3.993,1,0.0567,186.287,4.0,0.199,1,Cheap Beer,FIDLAR,0.27292399999999994,0.056516,-3.8372729999999997,0.000191239,52.905508,0.2414005,0.6840973842182203,0.050537106943173725,High,Not_Danceable,Very_Fast,Sad,56.699999999999996,801.5012510425354
